State,City,Zip,Phone,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Date Certified,How often the home health team began their patients care in a timely manner,How often the home health team taught patients (or their family caregivers) about their drugs,How often the home health team checked patients risk of falling,How often the home health team checked patients for depression,How often the home health team made sure that their patients have received a flu shot for the current flu season.,How often the home health team made sure that their patients have received a pneumococcal vaccine (pneumonia shot).,With diabetes - how often the home health team got doctors orders and gave foot care and taught patients about foot care,How often the home health team checked patients for pain,How often the home health team treated their patients pain,How often the home health team took doctor-ordered action to prevent pressure sores (bed sores),How often the home health team checked patients for the risk of developing pressure sores (bed sores),Count of non-reported behaviours,How often patients got better at walking or moving around,How often patients got better at getting in and out of bed,How often patients got better at bathing,How often patients had less pain when moving around,How often patients breathing improved,How often patients wounds improved or healed after an operation,How often patients got better at taking their drugs correctly by mouth,How often patients receiving home health care needed urgent unplanned care in the ER without being admitted,How often home health patients had to be admitted to the hospital,Count of non-reported outcomes,Non-trad Chronic,Lbl: Poor Hosp Rating 1SD,Lbl: Poor Hosp Rating 2SD,Lbl: Poor ER Rating 1SD,Lbl: Poor ER Rating 2SD,Lbl: Poor Pain Rating 1SD,Lbl: Poor Pain Rating 2SD,Lbl: Poor Drugs Rating 1SD,Lbl: Poor Drugs Rating 2SD
MI,CANTON,48187,7349750755,Proprietary,1,1,1,1,1,1,04/27/2004,83,96,100,96,42,51,94,98,98,95,96,2,60,61,72,54,63,,70,9,21,1,1,1,0,0,0,0,0,0,0
MI,TAYLOR,48180,3133573570,Proprietary,1,1,1,1,1,1,05/12/2004,97,28,93,100,8,3,94,100,93,95,86,2,67,92,66,92,,,,10,14,3,1,0,0,0,0,0,0,,
MI,BINGHAM FARMS,48025,2489055478,Proprietary,1,1,1,1,1,1,07/09/2004,96,98,100,100,69,75,100,100,95,94,100,0,67,64,82,63,74,,68,10,12,1,1,0,0,0,0,0,0,0,0
MI,MADISON HEIGHTS,48071,2483071773,Proprietary,1,1,1,1,1,1,08/24/2004,100,67,100,82,75,33,94,100,100,95,79,2,71,63,80,77,94,,53,4,10,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483953746,Proprietary,1,1,1,1,1,1,09/20/2004,70,74,100,98,40,29,88,100,99,86,99,0,67,57,54,76,70,,58,15,13,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483567525,Proprietary,1,1,1,1,1,1,06/14/2004,92,94,100,100,94,77,100,100,100,100,99,0,72,71,68,92,80,95,53,9,13,0,1,0,0,0,0,0,0,0,0
MI,DEARBORN,48126,3137308500,Proprietary,1,0,1,1,1,1,02/07/2004,80,94,100,100,76,82,95,100,99,99,98,0,62,76,58,66,76,,58,10,19,1,1,0,0,0,0,0,0,0,0
MI,WARREN,48089,5862682628,Proprietary,1,1,1,1,1,1,07/09/2004,80,85,100,100,88,87,92,99,100,99,98,0,58,62,71,72,67,,54,10,13,1,1,0,0,0,0,0,0,0,0
MI,PLYMOUTH,48170,8664143447,Proprietary,1,1,1,1,1,1,10/04/2004,81,65,100,97,78,70,71,100,91,82,97,0,73,70,77,71,80,97,49,12,11,0,0,0,0,0,0,0,0,0,0
MI,COLOMA,49038,2694687142,Proprietary,1,1,1,1,1,1,10/04/2004,96,98,99,100,92,98,98,99,99,100,100,0,70,57,79,72,76,92,59,13,14,0,0,0,0,0,0,0,0,0,0
MI,DEARBORN,48126,3135827600,Proprietary,1,1,1,1,1,1,07/30/2004,81,93,100,100,98,96,94,100,100,100,100,1,63,79,58,47,86,,37,9,7,1,1,0,0,0,0,1,0,0,0
MI,BATTLE CREEK,49015,2696601880,Proprietary,1,1,1,1,1,1,06/17/2004,98,93,100,100,89,89,96,100,100,95,98,1,48,43,53,67,57,,54,15,12,1,1,0,0,0,0,0,0,0,0
MI,DETROIT,48208,3139939000,Proprietary,1,1,1,1,1,1,08/25/2004,39,92,99,98,46,42,93,100,99,86,100,0,56,54,64,63,47,,40,7,9,1,1,0,0,0,0,0,0,0,0
MI,LINCOLN PARK,48146,3132912782,Proprietary,1,1,1,1,1,1,10/26/2004,63,96,99,100,85,85,81,99,96,95,97,0,64,58,68,87,76,,63,5,18,1,1,0,0,0,0,0,0,0,0
MI,LATHRUP VILLAGE,48076,2485570824,Proprietary,1,1,1,1,1,1,10/15/2004,54,75,100,100,80,76,100,100,100,100,99,0,59,48,62,71,51,,40,9,15,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2485691040,Proprietary,1,1,1,1,1,1,09/24/2004,56,79,93,99,32,23,82,96,94,74,76,0,81,79,91,74,81,,76,9,10,1,1,0,0,0,0,0,0,0,0
MI,WARREN,48088,5864978600,Proprietary,1,1,1,1,1,1,08/05/2004,71,86,100,99,87,80,94,99,99,94,100,0,58,39,61,68,59,85,49,8,20,0,0,1,0,0,0,0,0,0,0
MI,FARMINGTON,48335,2486150852,Proprietary,1,1,1,1,1,0,11/24/2004,98,99,100,100,70,83,100,100,100,100,100,0,72,64,76,73,79,98,54,12,16,0,0,0,0,0,0,0,0,0,0
MI,STANDISH,48658,9898462222,Proprietary,1,1,1,1,1,1,11/15/2004,92,94,99,100,61,58,80,100,95,94,100,0,68,63,72,70,65,93,60,11,16,0,1,0,0,0,0,0,0,0,0
MI,ALLEN PARK,48101,3135658000,Proprietary,1,1,1,1,1,1,11/26/2004,98,96,100,100,87,77,100,98,100,100,98,0,68,66,67,52,63,,47,18,14,1,1,0,0,1,0,0,0,0,0
MI,TAYLOR,48180,7349427660,Proprietary,1,1,1,1,1,1,11/21/2004,91,82,100,100,63,49,88,100,100,95,97,1,73,61,85,85,81,,80,6,16,1,1,0,0,0,0,0,0,0,0
MI,LINCOLN PARK,48146,7346673478,Proprietary,1,1,1,1,1,1,12/28/2004,56,81,100,99,28,27,84,100,100,100,91,0,53,64,71,66,66,,68,6,11,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48334,2489329900,Proprietary,1,1,1,1,1,1,12/08/2004,66,95,100,99,73,71,94,98,99,97,99,0,69,56,75,76,77,,48,12,17,1,1,0,0,0,0,0,0,0,0
MI,WEST BLOOMFIELD,48322,2488659418,Proprietary,1,1,1,1,1,1,11/17/2004,98,97,100,100,80,66,100,100,100,100,100,0,58,64,56,67,70,,52,22,18,1,1,0,0,1,1,0,0,0,0
MI,HOWARD CITY,49329,2319374514,Proprietary,1,1,1,1,1,1,02/01/2005,99,85,100,98,78,74,83,98,98,93,97,0,60,59,68,69,74,96,52,19,16,0,0,0,0,1,0,0,0,0,0
MI,SAGINAW,48604,9897917951,Proprietary,1,1,1,1,1,1,01/26/2005,88,94,99,97,77,76,93,99,99,97,98,0,61,50,68,73,71,97,50,14,15,0,0,0,0,0,0,0,0,0,0
MI,SAINT JOSEPH,49085,2695569910,Proprietary,1,1,1,1,1,1,02/08/2005,67,63,100,98,49,42,100,100,100,95,91,1,69,52,69,61,67,,41,13,8,1,1,0,0,0,0,0,0,0,0
MI,PLYMOUTH,48170,7344593758,Proprietary,1,1,1,1,1,1,02/10/2005,67,95,99,98,68,59,89,100,99,92,97,0,58,50,58,62,49,,27,6,10,1,1,0,0,0,0,0,0,1,0
MI,LATHRUP VILLAGE,48076,2484430053,Proprietary,1,1,1,1,1,1,02/08/2005,50,94,100,100,59,59,99,100,100,100,98,0,64,56,73,86,74,,62,11,11,1,1,0,0,0,0,0,0,0,0
MI,GRAND BLANC,48439,8106061946,Proprietary,1,1,1,1,1,1,03/01/2005,80,93,100,100,59,64,93,100,99,99,99,0,58,59,68,62,64,88,53,11,18,0,0,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483552333,Proprietary,1,1,1,1,1,1,12/22/2004,89,98,100,100,55,59,100,99,100,100,100,0,71,66,70,74,74,,43,18,18,1,1,0,0,1,0,0,0,0,0
MI,PORT HURON,48060,8109829200,Proprietary,1,1,1,1,1,1,12/18/2004,84,96,100,100,76,70,100,100,100,100,100,0,52,51,68,56,69,98,36,6,12,0,1,0,0,0,0,0,0,0,0
MI,NEWPORT,48166,7342254422,Proprietary,1,1,1,1,1,1,12/11/2004,89,93,100,95,96,93,80,99,99,96,99,0,62,75,77,82,73,,71,6,16,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2485699111,Proprietary,1,1,1,1,1,1,03/15/2005,73,94,100,100,73,62,99,100,100,99,100,0,66,62,74,68,67,,50,10,19,1,1,0,0,0,0,0,0,0,0
MI,TRENTON,48183,7346920840,Proprietary,1,1,1,1,1,0,04/11/2005,78,84,96,98,37,34,94,100,100,83,94,0,83,80,84,85,73,,58,11,4,1,1,0,0,0,0,0,0,0,0
MI,OAK PARK,48237,2489675060,Proprietary,1,1,1,1,1,1,05/29/2005,81,70,99,99,3,13,82,97,100,87,95,0,59,61,56,62,53,,44,7,7,1,1,0,0,0,0,0,0,0,0
MI,WARREN,48092,5865585000,Proprietary,1,1,1,1,1,1,04/15/2005,94,100,100,100,90,87,84,99,99,72,94,0,89,98,85,84,74,,62,5,15,1,1,0,0,0,0,0,0,0,0
MI,LAPEER,48446,8102451900,Proprietary,1,1,1,1,1,1,05/20/2005,92,98,100,99,73,71,92,99,96,80,100,0,50,67,75,80,65,,66,11,13,1,1,0,0,0,0,0,0,0,0
MI,LIVONIA,48152,2484429971,Proprietary,1,1,1,1,1,1,06/02/2005,58,85,100,100,60,58,96,100,100,90,99,0,58,45,63,82,84,,75,8,7,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48334,2484735400,Proprietary,1,1,1,1,1,1,06/07/2005,84,98,100,90,71,70,94,93,100,95,95,3,48,58,39,35,62,,,13,19,2,1,0,0,0,0,1,0,,
MI,SOUTHFIELD,48075,2483529330,Proprietary,1,1,1,1,1,1,06/07/2005,99,95,100,100,74,49,100,100,99,100,98,0,94,85,100,84,77,,84,10,9,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48334,2484438324,Proprietary,1,1,1,1,1,1,06/14/2005,72,99,100,100,95,93,100,100,100,100,100,0,54,50,75,69,72,,40,7,18,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2489674075,Proprietary,1,1,1,1,1,1,06/23/2005,81,92,100,100,61,44,94,100,97,90,97,1,55,44,82,100,82,,45,10,8,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48034,2489489960,Proprietary,1,1,1,1,1,1,06/19/2005,98,98,100,100,71,75,98,100,100,100,100,0,61,49,59,59,54,,50,16,16,1,1,0,0,0,0,0,0,0,0
MI,ANN ARBOR,48104,7346770766,Local,1,1,1,1,1,1,06/30/2005,92,90,94,98,88,87,86,99,99,97,99,0,69,77,72,68,73,,64,15,17,1,1,0,0,0,0,0,0,0,0
MI,BAY CITY,48708,9898930500,Proprietary,1,1,1,1,1,1,08/09/2005,85,85,100,99,41,40,95,100,98,96,98,0,57,55,76,74,75,80,52,11,20,0,0,1,0,0,0,0,0,0,0
MI,SOUTHFIELD,48076,2489055295,Proprietary,1,1,1,1,1,1,09/08/2005,85,98,100,100,66,58,99,99,97,97,100,0,61,51,54,83,78,,39,15,16,1,1,0,0,0,0,0,0,0,0
MI,DETROIT,48209,3133880510,Proprietary,1,1,1,1,1,1,09/14/2005,53,95,100,100,31,24,99,100,100,100,100,0,72,80,86,77,61,,56,10,14,1,1,0,0,0,0,0,0,0,0
MI,FLINT,48532,8107339975,Proprietary,1,1,1,1,1,1,10/04/2005,76,89,100,100,60,70,67,100,93,86,99,0,62,61,69,52,41,,52,6,19,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2484238565,Proprietary,1,1,1,1,1,1,10/23/2005,89,100,100,100,88,54,94,100,100,95,100,2,52,38,52,64,79,,48,7,10,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48076,2485695303,Proprietary,1,1,1,1,1,1,12/05/2005,74,64,100,100,50,70,93,100,100,100,100,0,69,73,89,96,100,,73,13,14,1,1,0,0,0,0,0,0,0,0
MI,STERLING HEIGHTS,48314,5868031690,Proprietary,1,1,1,1,1,1,12/02/2005,84,100,100,100,87,96,100,100,100,96,100,0,71,41,90,72,69,,58,11,12,1,1,0,0,0,0,0,0,0,0
MI,LATHRUP VILLAGE,48076,2485571275,Proprietary,1,1,1,0,0,1,12/20/2005,88,93,100,100,65,76,100,94,100,100,96,0,34,25,27,37,23,,13,10,12,1,1,0,0,0,0,1,0,1,1
MI,TROY,48084,2488161600,Proprietary,1,1,1,1,1,1,12/20/2005,69,94,100,100,58,51,99,98,99,100,100,0,43,47,45,59,46,,44,8,18,1,1,0,0,0,0,0,0,0,0
MI,ELKTON,48731,9893754444,Proprietary,1,1,1,1,1,1,12/21/2005,96,95,100,100,41,48,93,99,98,99,97,0,59,57,63,49,71,100,42,15,15,0,1,0,0,0,0,0,0,0,0
MI,WYANDOTTE,48192,7342822627,Proprietary,1,1,1,1,1,1,10/23/2005,86,99,99,99,84,86,96,100,100,99,99,0,63,45,75,73,81,100,72,15,11,0,1,0,0,0,0,0,0,0,0
MI,ROSEVILLE,48066,5864470100,Proprietary,1,1,1,1,1,1,12/09/2005,90,95,100,100,81,85,96,100,99,99,99,0,90,79,75,86,73,,65,11,13,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48334,2484719322,Proprietary,1,1,1,1,1,1,03/30/2006,97,100,100,100,51,36,100,96,100,100,98,0,47,65,64,100,80,,28,11,12,1,1,0,0,0,0,0,0,1,0
MI,SOUTHFIELD,48075,2485520417,Proprietary,1,1,1,1,1,1,03/29/2006,100,74,100,100,91,82,88,100,100,93,91,0,58,35,60,68,76,,59,8,11,1,1,0,0,0,0,0,0,0,0
MI,LINCOLN PARK,48146,3132789700,Proprietary,1,1,1,1,1,1,04/11/2006,73,95,100,100,37,36,100,98,100,100,100,0,62,55,74,64,76,,,19,6,2,1,0,0,1,0,0,0,,
MI,SOUTHFIELD,48075,2485570555,Proprietary,1,1,1,1,1,1,05/12/2006,78,97,100,100,97,29,94,100,100,95,72,2,79,49,90,90,86,,91,11,13,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2484248188,Proprietary,1,1,1,1,1,1,05/25/2006,87,90,99,100,85,80,91,99,94,82,100,0,59,56,75,79,51,,33,10,17,1,1,0,0,0,0,0,0,1,0
MI,FARMINGTON,48334,2484899068,Proprietary,1,1,1,1,1,1,06/21/2006,77,100,100,100,54,63,100,100,100,100,100,0,61,35,59,69,46,,32,7,12,1,1,0,0,0,0,0,0,1,0
MI,PLYMOUTH,48170,7348624000,Proprietary,1,1,1,1,1,1,06/27/2006,96,89,100,100,58,48,96,99,99,94,99,0,70,57,74,70,65,,64,12,16,1,1,0,0,0,0,0,0,0,0
MI,MADISON HEIGHTS,48071,2483368999,Proprietary,1,1,1,1,1,1,06/29/2006,92,66,100,44,73,11,98,100,100,95,28,1,37,26,44,50,23,,33,11,9,1,1,0,0,0,0,0,0,1,0
MI,LIVONIA,48152,7345915920,Proprietary,1,1,1,1,1,1,06/30/2006,69,56,100,100,82,19,82,100,99,82,100,0,55,44,55,75,73,,57,4,21,1,1,1,0,0,0,0,0,0,0
MI,MADISON HEIGHTS,48071,2482730937,Proprietary,1,1,1,1,1,1,06/23/2006,76,85,100,99,55,55,80,99,97,95,97,1,79,36,72,63,63,,56,8,13,1,1,0,0,0,0,0,0,0,0
MI,WEST BRANCH,48661,9893451126,Proprietary,1,1,1,1,1,1,05/31/2006,94,96,100,100,88,93,99,100,100,100,100,0,73,63,71,95,82,92,69,9,9,0,0,0,0,0,0,0,0,0,0
MI,AUBURN,48611,9896622143,Proprietary,1,1,1,1,1,0,07/20/2006,95,85,98,100,92,89,97,98,99,98,98,0,71,70,71,79,68,94,74,12,16,0,1,0,0,0,0,0,0,0,0
MI,WOODHAVEN,48183,7342874184,Proprietary,1,1,1,1,1,1,08/04/2006,77,95,100,95,89,94,93,97,100,98,99,0,72,58,64,53,79,,39,7,17,1,1,0,0,0,0,0,0,0,0
MI,GRAND RAPIDS,49546,6166086246,Proprietary,1,1,1,1,1,1,09/15/2006,83,94,100,100,54,56,98,99,99,95,97,1,55,58,64,69,72,,58,22,10,1,1,0,0,1,1,0,0,0,0
MI,WARREN,48091,5865820188,Proprietary,1,1,1,1,1,1,09/14/2006,96,79,99,100,67,55,83,99,97,90,98,0,56,62,46,57,61,,43,6,15,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48334,2482254832,Proprietary,1,1,1,1,1,1,10/02/2006,83,94,100,92,70,69,94,98,100,95,91,2,52,62,74,57,,,62,10,17,2,1,0,0,0,0,0,0,0,0
MI,COMMERCE TOWNSHIP,48382,2483638650,Proprietary,1,1,1,1,1,1,11/08/2006,92,95,100,100,82,81,99,99,100,100,100,0,54,51,65,59,59,,57,10,14,1,1,0,0,0,0,0,0,0,0
MI,WARREN,48093,5865829690,Proprietary,1,1,1,1,1,1,07/31/2006,95,99,100,100,85,86,100,99,100,100,99,0,55,65,69,77,80,89,56,10,19,0,0,0,0,0,0,0,0,0,0
MI,MILFORD,48381,2484388535,Proprietary,1,1,1,0,0,1,10/25/2006,86,96,100,99,83,82,93,99,99,98,99,0,59,51,66,62,58,94,52,12,15,0,0,0,0,0,0,0,0,0,0
MI,MADISON HEIGHTS,48071,2483362203,Proprietary,1,1,1,0,1,1,09/29/2006,84,92,100,100,86,83,98,100,98,86,99,0,77,86,84,89,93,,77,12,13,1,1,0,0,0,0,0,0,0,0
MI,CANTON,48187,8888996330,Proprietary,1,1,1,1,1,1,09/19/2006,95,98,100,96,53,40,100,99,100,100,99,0,38,26,46,44,46,,47,16,16,1,1,0,0,0,0,1,0,0,0
MI,LATHRUP VILLAGE,48076,2484244881,Proprietary,1,1,1,1,1,1,10/11/2006,98,100,100,100,98,97,100,100,100,100,100,0,46,28,41,67,60,,51,3,17,1,1,0,0,0,0,0,0,0,0
MI,CASS CITY,48726,9898725852,Proprietary,1,1,1,1,1,1,10/18/2006,93,99,99,100,80,84,100,100,100,100,100,0,70,83,65,75,66,,52,16,11,1,1,0,0,0,0,0,0,0,0
MI,MADISON HEIGHTS,48071,2483369522,Proprietary,1,1,1,1,1,1,09/19/2006,98,92,99,100,83,75,98,98,99,95,98,0,47,66,69,93,79,,67,14,12,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2482234820,Other,1,1,1,1,1,1,10/19/2006,82,93,99,58,94,84,87,99,96,82,56,0,94,64,85,98,100,,81,9,10,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48033,2489968609,Proprietary,1,1,1,1,1,1,10/06/2006,71,100,100,100,48,33,94,97,100,95,100,2,52,53,67,80,,,,16,12,3,1,0,0,0,0,0,0,,
MI,ROYAL OAK,48067,2485458306,Proprietary,1,1,1,1,1,1,12/04/2006,96,100,99,100,73,83,100,100,100,100,100,0,77,68,84,93,76,,78,11,13,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2488644839,Proprietary,1,1,1,1,1,1,12/07/2006,71,95,100,100,87,79,97,100,100,100,100,0,54,45,62,46,58,,57,5,15,1,1,0,0,0,0,1,0,0,0
MI,SOUTHFIELD,48076,2489320335,Proprietary,1,1,1,1,1,1,11/30/2006,69,96,100,100,71,59,96,99,100,95,100,0,51,47,60,54,56,,46,9,22,1,1,1,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2484439035,Other,1,1,1,1,1,1,12/21/2006,73,97,100,75,73,29,99,99,100,91,98,0,82,80,80,55,98,,82,5,13,1,1,0,0,0,0,0,0,0,0
MI,HARPER WOODS,48225,3138855580,Proprietary,1,1,1,1,1,1,12/21/2006,67,100,100,100,71,58,94,97,100,95,100,3,53,44,54,67,54,,,,,4,1,,,,,0,0,,
MI,WARREN,48092,5865588080,Proprietary,1,1,1,1,1,1,11/28/2006,95,97,100,100,70,71,100,100,100,99,96,0,54,57,57,65,62,,48,8,10,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483532900,Proprietary,1,1,1,0,0,1,01/19/2007,92,100,100,100,87,81,100,100,100,95,99,1,80,44,75,93,31,,95,9,9,1,1,0,0,0,0,0,0,0,0
MI,WYOMING,49519,6167194440,Proprietary,1,1,1,1,1,1,02/22/2007,84,92,99,100,94,93,97,100,100,94,98,0,75,63,83,82,79,,55,14,12,1,1,0,0,0,0,0,0,0,0
MI,FARMINGTON HILLS,48336,2483132273,Proprietary,1,1,1,1,1,1,03/03/2007,81,79,100,99,80,83,95,96,99,98,60,0,59,45,69,68,44,,49,14,23,1,1,1,0,0,0,0,0,0,0
MI,TAYLOR,48180,7346207520,Proprietary,1,1,1,1,1,1,03/16/2007,65,97,100,100,64,47,88,99,98,95,100,0,62,51,57,66,41,,50,7,4,1,1,0,0,0,0,0,0,0,0
MI,ROCHESTER HILLS,48309,5864277223,Proprietary,1,1,1,1,1,1,03/06/2007,82,89,100,100,38,38,97,99,99,100,100,0,69,69,71,80,73,,59,9,11,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483520100,Proprietary,1,1,0,1,1,1,03/02/2007,86,95,99,76,71,25,94,62,98,95,100,5,,,,,,,,,,9,1,,,,,,,,
MI,SOUTHFIELD,48075,2489678572,Proprietary,1,1,1,1,1,1,04/04/2007,82,99,100,100,71,61,100,100,100,100,100,0,60,52,58,77,68,,37,11,11,1,1,0,0,0,0,0,0,0,0
MI,TROY,48083,2485979040,Proprietary,1,1,1,1,1,1,09/01/2006,72,84,100,99,48,49,86,99,91,90,99,0,61,62,66,71,67,91,68,9,16,0,0,0,0,0,0,0,0,0,0
MI,BINGHAM FARMS,48025,2487317457,Proprietary,1,1,1,1,1,1,03/16/2007,86,94,100,98,59,52,96,99,99,95,98,0,60,58,67,61,70,93,49,9,15,0,0,0,0,0,0,0,0,0,0
MI,DURAND,48429,2489679998,Proprietary,1,1,1,1,1,1,03/29/2007,65,100,100,100,39,36,94,100,100,95,97,2,50,51,49,54,52,,,22,13,2,1,0,0,1,1,0,0,,
MI,FARMINGTON HILLS,48334,2489689714,Proprietary,1,1,1,1,1,1,04/04/2007,78,89,100,100,57,77,100,98,100,100,100,0,98,32,77,83,83,,48,12,8,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2483950170,Proprietary,1,1,1,1,1,1,02/19/2007,74,97,99,100,51,49,96,99,99,95,100,0,56,61,72,84,71,,50,13,20,1,1,1,0,0,0,0,0,0,0
MI,DETROIT,48201,3139615500,Proprietary,1,1,1,1,1,1,03/17/2007,91,82,100,100,53,45,81,100,97,90,99,0,77,56,66,66,70,,62,12,11,1,1,0,0,0,0,0,0,0,0
MI,HUNTINGTON WOODS,48070,2485455900,Proprietary,1,1,1,1,1,1,03/19/2007,82,97,100,99,88,76,94,100,99,96,99,0,63,66,76,63,72,,50,13,19,1,1,0,0,0,0,0,0,0,0
MI,LIVONIA,48154,7347799900,Proprietary,1,1,1,1,1,1,01/04/2007,96,88,100,100,71,77,94,100,100,95,100,3,,,,,,,,12,18,7,1,0,0,0,0,,,,
MI,ANN ARBOR,48103,7342137072,Proprietary,1,1,1,1,1,1,02/09/2007,98,97,100,100,74,89,99,99,99,99,97,0,53,45,65,77,57,65,46,16,13,0,0,0,0,0,0,0,0,0,0
MI,LIVONIA,48154,7345256700,Proprietary,1,1,1,1,1,1,03/10/2007,92,55,100,100,100,9,25,100,100,95,96,1,69,97,92,95,100,,100,18,10,1,1,0,0,1,0,0,0,0,0
MI,SOUTHFIELD,48076,2485699017,Proprietary,1,1,1,0,1,1,05/23/2007,76,98,99,100,60,55,100,100,100,100,100,0,66,64,77,77,77,83,73,9,19,0,0,0,0,0,0,0,0,0,0
MI,CLARKSTON,48346,2489342933,Proprietary,1,1,1,1,1,1,05/18/2007,93,98,100,98,88,76,98,100,100,96,98,0,56,51,61,60,69,98,46,10,15,0,0,0,0,0,0,0,0,0,0
MI,GRAND RAPIDS,49525,6169567900,Proprietary,1,1,1,1,1,1,04/30/2007,96,97,100,88,97,95,100,99,100,100,100,0,58,46,58,57,47,,35,15,10,1,1,0,0,0,0,0,0,0,0
MI,BAY CITY,48706,9896867346,Proprietary,1,1,1,1,1,1,05/09/2007,93,96,100,97,77,72,99,99,100,100,99,0,56,49,54,63,56,92,40,13,13,0,0,0,0,0,0,0,0,0,0
MI,OKEMOS,48864,5173494710,Proprietary,1,1,1,1,1,1,04/18/2007,97,91,99,99,49,25,100,100,98,100,100,0,45,45,43,54,40,,38,9,15,1,1,0,0,0,0,0,0,0,0
MI,DEARBORN,48124,3132775035,Proprietary,1,1,1,1,1,1,04/02/2007,95,81,99,99,74,73,97,100,100,95,89,1,83,75,85,71,76,,76,12,14,1,1,0,0,0,0,0,0,0,0
MI,DEARBORN HEIGHTS,48125,3132775225,Proprietary,1,1,1,1,1,1,06/19/2007,50,98,100,96,53,42,95,98,100,95,96,1,75,61,81,66,63,,58,14,7,1,1,0,0,0,0,0,0,0,0
MI,STERLING HEIGHTS,48313,5869910415,Proprietary,1,1,1,1,1,1,07/03/2007,67,91,99,99,62,64,93,100,99,91,99,0,81,66,75,69,81,,65,15,11,1,1,0,0,0,0,0,0,0,0
MI,FLINT,48507,8107205700,Proprietary,1,1,1,1,1,1,06/15/2007,61,85,100,100,53,47,96,100,98,96,100,0,64,51,56,55,52,100,52,10,17,0,0,0,0,0,0,0,0,0,0
MI,CLINTON TOWNSHIP,48035,5864157700,Proprietary,1,1,1,1,1,1,08/03/2007,99,80,100,100,83,70,100,100,100,100,100,0,60,42,66,49,66,,50,8,17,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2484239888,Proprietary,1,1,1,1,1,1,06/26/2007,99,76,100,97,87,43,97,99,99,98,93,0,53,56,62,70,90,,58,6,13,1,1,0,0,0,0,0,0,0,0
MI,PORTAGE,49002,2693430900,Proprietary,1,1,1,1,1,1,09/14/2007,86,96,100,100,71,72,99,99,100,100,100,0,47,48,64,67,84,,61,14,13,1,1,0,0,0,0,0,0,0,0
MI,TROY,48084,2485919200,Proprietary,1,1,1,1,1,1,09/13/2007,75,93,99,82,58,64,85,95,94,80,86,0,60,66,67,66,63,,49,11,14,1,1,0,0,0,0,0,0,0,0
MI,BURTON,48509,8107427121,Proprietary,1,1,1,1,1,1,06/29/2007,60,97,100,100,79,80,92,100,94,88,100,0,68,41,72,77,75,,52,13,17,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48075,2485520764,Proprietary,1,1,1,1,1,1,09/07/2007,68,90,100,99,86,57,97,99,100,98,95,0,59,53,69,67,70,,54,10,16,1,1,0,0,0,0,0,0,0,0
MI,DEARBORN HEIGHTS,48127,3135652224,Proprietary,1,1,1,1,1,1,08/13/2007,83,42,99,98,99,89,22,90,47,43,93,0,78,82,78,78,87,99,76,13,11,0,1,0,0,0,0,0,0,0,0
MI,KALAMAZOO,49001,8003160332,Proprietary,1,1,1,1,1,1,09/04/2007,53,95,100,100,82,74,100,100,100,99,100,0,75,73,77,67,81,,68,16,12,1,1,0,0,0,0,0,0,0,0
MI,SOUTHFIELD,48076,2482039998,Proprietary,1,1,1,1,1,1,09/11/2007,95,88,100,100,95,76,94,100,100,96,100,1,78,100,100,97,98,,74,10,16,1,1,0,0,0,0,0,0,0,0
MI,FERNDALE,48220,2485438900,Proprietary,1,1,1,1,1,1,09/27/2007,81,96,100,100,18,13,55,100,99,95,98,1,61,75,74,100,100,,76,12,11,1,1,0,0,0,0,0,0,0,0
